cve_muni,entidad,municipio,ic_rezedu_porcentaje,ic_asalud_porcentaje,ic_segsoc_porcentaje,ic_cv_porcentaje,ic_sbv_porcentaje,ic_ali_porcentaje
20489,Oaxaca,Santiago Tetepec,34.0448943662,7.8565140845,78.7632042254,36.7077464789,91.8353873239,26.4084507042
20490,Oaxaca,Santiago Texcalcingo,49.2271505376,4.9059139785,92.5403225806,28.6626344086,55.813172043,36.8615591398
20491,Oaxaca,Santiago Textitlán,23.7975951904,4.4589178357,93.5370741483,41.4829659319,97.4448897796,26.7034068136
20492,Oaxaca,Santiago Tilantongo,32.809577254,9.7268986158,76.9547325103,31.7620650954,88.7018331463,30.7145529368
20493,Oaxaca,Santiago Tillo,20.7661290323,10.4838709677,76.6129032258,15.1209677419,35.0806451613,34.8790322581
20494,Oaxaca,Santiago Tlazoyaltepec,37.3450529637,8.9249492901,89.8354744197,46.3601532567,100,27.8341221546
20495,Oaxaca,Santiago Xanica,45.4095238095,11.9238095238,93.219047619,43.8857142857,97.4857142857,19.9238095238
20496,Oaxaca,Santiago Xiacuí,14.8009950249,4.539800995,81.7164179104,12.3756218905,58.2089552239,12.3134328358
20497,Oaxaca,Santiago Yaitepec,57.757941717,8.5324232082000009,93.1478078236,46.8364400105,97.1646101339,36.938829089
20498,Oaxaca,Santiago Yaveo,39.4131777625,14.996568291,90.0995195607,31.3829787234,85.380919698,29.4097460535
20499,Oaxaca,Santiago Yolomécatl,15.0579150579,17.8157749586,75.2344180916,13.3480419195,28.5714285714,8.7148372863
20500,Oaxaca,Santiago Yosondúa,30.32873807,8.4968186638,78.5392364793,22.9586426299,85.6707317073,21.1161187699
20501,Oaxaca,Santiago Yucuyachi,40.1785714286,7.2544642857,76.0044642857,10.3794642857,64.84375,29.5758928571
20502,Oaxaca,Santiago Zacatepec,47.9044720206,12.0580660267,87.286349801,54.2730039803,97.6820416764,36.3615078436
20503,Oaxaca,Santiago Zoochila,30.6849315068,6.8493150685,80,12.602739726,40,1.6438356164
20504,Oaxaca,Nuevo Zoquiápam,28.8607594937,10.8860759494,90.1898734177,35,63.9240506329,17.2151898734
20505,Oaxaca,Santo Domingo Ingenio,28.2283130828,8.8160497316,59.4800791184,12.7860977677,25.9395309409,29.0053687482
20506,Oaxaca,Santo Domingo Albarradas,32.4888226528,8.9418777943,79.7317436662,21.4605067064,72.2801788376,5.8122205663
20507,Oaxaca,Santo Domingo Armenta,36.254180602,15.4180602007,89.230769230799993,29.7324414716,74.8160535117,35.2508361204
20508,Oaxaca,Santo Domingo Chihuitán,25.2167060678,5.7525610717,58.707643814,15.0512214342,37.2734436564,19.3853427896
20509,Oaxaca,Santo Domingo de Morelos,47.612373611,9.3502853138,91.9411352488,44.0284312744,92.4817299029,63.5098608469
20510,Oaxaca,Santo Domingo Ixcatlán,21.9834710744,10.9090909091,82.3140495868,30.5785123967,97.1900826446,22.3140495868
20511,Oaxaca,Santo Domingo Nuxaá,22.5403817915,10.1321585903,87.5183553598,35.2790014684,95.080763583,31.9383259912
20512,Oaxaca,Santo Domingo Ozolotepec,43.2642487047,19.0414507772,91.8393782383,19.8186528497,98.8341968912,17.8756476684
20513,Oaxaca,Santo Domingo Petapa,36.7434758468,15.2554136591,80.0388672959,31.0799555802,74.8611882288,46.9044975014
20514,Oaxaca,Santo Domingo Roayaga,40.8980582524,11.286407767,72.4514563107,56.1893203883,83.4951456311,64.1990291262
20515,Oaxaca,Santo Domingo Tehuantepec,17.8243528363,15.6498763016,68.8856326993,13.4041648016,40.2788827212,25.0765167892
20516,Oaxaca,Santo Domingo Teojomulco,38.9063482087,5.677770794,92.3318667505,31.3639220616,61.2612612613,25.0995181228
20517,Oaxaca,Santo Domingo Tepuxtepec,44.8358050847,18.75,87.6059322034,45.656779661,93.4322033898,11.6790254237
20518,Oaxaca,Santo Domingo Tlatayápam,29.3103448276,18.9655172414,62.9310344828,1.724137931,59.4827586207,18.9655172414
20519,Oaxaca,Santo Domingo Tomaltepec,31.8466898955,23.3797909408,79.4076655052,19.3031358885,45.1916376307,24.8083623693
20520,Oaxaca,Santo Domingo Tonalá,35.9045595686,23.3698316718,78.0846543553,15.9339761399,41.15051479,30.9527700605
20521,Oaxaca,Santo Domingo Tonaltepec,38.4615384615,24.5192307692,77.8846153846,39.4230769231,58.653846153800004,31.7307692308
20522,Oaxaca,Santo Domingo Xagacía,34.6375143843,22.5546605293,82.8538550058,52.5891829689,83.6593785961,25.6616800921
20523,Oaxaca,Santo Domingo Yanhuitlán,22.8245363766,15.0499286733,69.3295292439,28.3880171184,58.5592011412,26.4621968616
20524,Oaxaca,Santo Domingo Yodohino,32.3636363636,5.4545454545,76,14.1818181818,89.4545454545,30.9090909091
20525,Oaxaca,Santo Domingo Zanatepec,33.406546298,10.1842765241,88.7410453939,11.689851726,76.1705691342,34.9457998264
20526,Oaxaca,Santos Reyes Nopala,37.5965237083,11.2342891298,89.3345665264,13.2652254821,73.836968407,49.1062360704
20527,Oaxaca,Santos Reyes Pápalo,39.4451145959,4.5034177724,90.9931644552,41.053478086,96.3811821472,43.9485323683
20528,Oaxaca,Santos Reyes Tepejillo,50.3937007874,27.4465691789,78.7401574803,18.335208099,74.0157480315,56.9178852643
20529,Oaxaca,Santos Reyes Yucuná,40.7880724175,77.4227902023,95.101171459,50.1597444089,91.5867944622,74.7603833866
20530,Oaxaca,Santo Tomás Jalieza,29.124175165,12.0575884823,86.8626274745,29.3341331734,90.7018596281,22.1055788842
20531,Oaxaca,Santo Tomás Mazaltepec,24.0334794739,22.2399362296,78.836189717,19.6094061379,61.8971701873,25.9864487844
20532,Oaxaca,Santo Tomás Ocotepec,32.1911891736,8.6380650734,85.9775410308,39.3319896343,98.2147998848,8.8684134754
20533,Oaxaca,Santo Tomás Tamazulapan,31.6610925307,24.0802675585,83.2775919732,24.6934225195,52.2853957637,30.9364548495
20534,Oaxaca,San Vicente Coatlán,42.8309945088,10.3111653447,92.2818791946,58.0841976815,97.9255643685,9.365466748
20535,Oaxaca,San Vicente Lachixío,31.9715142429,9.6326836582,90.2923538231,41.7541229385,96.1019490255,36.3193403298
20536,Oaxaca,San Vicente Nuñú,31.7073170732,26.2872628726,76.6937669377,31.7073170732,68.8346883469,6.2330623306
20537,Oaxaca,Silacayoápam,37.846975089,17.4021352313,76.103202847,20.0889679715,55.2491103203,29.8398576512
20538,Oaxaca,Sitio de Xitlapehua,35.8208955224,14.9253731343,80.9701492537,25.9328358209,85.0746268657,16.0447761194
20539,Oaxaca,Soledad Etla,12.9293708993,19.0274025473,66.4994210729,16.1906599768,85.2373600926,23.8517946739
20540,Oaxaca,Villa de Tamazulápam del Progreso,19.5268000584,17.2338250329,64.8459179203,16.6350226377,32.1308602308,25.2227252811
20541,Oaxaca,Tanetze de Zaragoza,34.3586387435,25.2617801047,82.3952879581,29.7120418848,69.7643979058,34.8821989529
20542,Oaxaca,Taniche,44.7826086957,16.6666666667,81.1594202899,41.1594202899,85.2173913043,11.884057971
20543,Oaxaca,Tataltepec de Valdés,41.8422965116,8.7936046512,91.7877906977,43.5319767442,92.6598837209,44.2950581395
20544,Oaxaca,Teococuilco de Marcos Pérez,31.4952279958,17.4973488865,78.3669141039,26.2990455992,98.6214209968,26.6171792153
20545,Oaxaca,Teotitlán de Flores Magón,18.4192119375,10.352063418,72.1846584285,19.3285148053,32.6299836792,18.3842387503
20546,Oaxaca,Teotitlán del Valle,30.714696302,25.4263268825,82.8511209044,33.4546848055,47.2121095995,24.3916459092
20547,Oaxaca,Teotongo,26.2101534829,14.7579693034,81.5820543093,14.2857142857,58.559622196,31.0507674144
20548,Oaxaca,Tepelmeme Villa de Morelos,31.9565217391,15.3623188406,83.6231884058,21.6666666667,65.9420289855,10.9420289855
20549,Oaxaca,Tezoatlán de Segura y Luna,37.0142033471,15.0909801349,82.984095092,8.5959099456,72.9920580851,51.934715039
20550,Oaxaca,San Jerónimo Tlacochahuaya,25.067855758,22.8770841411,73.8658394727,27.917797596,55.4672353625,22.8576967817
20551,Oaxaca,Tlacolula de Matamoros,24.0328217171,37.3667451092,72.6159797362,8.4369138929,40.4275351957,24.3130985207
20552,Oaxaca,Tlacotepec Plumas,23.7851662404,10.4859335038,83.3759590793,20.716112532,83.1202046036,54.9872122762
20553,Oaxaca,Tlalixtac de Cabrera,23.9456359202,31.8599983044,82.7386256635,9.8071181439,59.6116735763,13.1988858547
20554,Oaxaca,Totontepec Villa de Morelos,40.1181744091,14.6495517522,88.3251833741,37.0823145884,76.0187449063,34.6984515077
20555,Oaxaca,Trinidad Zaachila,29.7841200146,16.0263446762,81.6684961581,35.4189535309,86.6081229418,18.1119648738
20556,Oaxaca,La Trinidad Vista Hermosa,26.4069264069,17.7489177489,80.5194805195,11.6883116883,37.6623376623,32.0346320346
20557,Oaxaca,Unión Hidalgo,15.7217432994,21.4370727862,65.4212401099,8.5608024263,35.1002472468,37.1466232127
20558,Oaxaca,Valerio Trujano,25.9398496241,4.2857142857,79.0977443609,31.5789473684,91.6541353383,35.6390977444
20559,Oaxaca,San Juan Bautista Valle Nacional,26.0900780758,10.9995440041,85.9652557259,7.5983967142,76.9862340547,40.4278329375
20560,Oaxaca,Villa Díaz Ordaz,41.6380578715,23.2957332026,84.3550760177,28.1837502043,71.4565963708,27.3990518228
20561,Oaxaca,Yaxe,32.4367723806,15.0140505821,88.8799678844,38.6993175432,99.5985547973,33.4403853874
20562,Oaxaca,Magdalena Yodocono de Porfirio Díaz,25.2898550725,13.6956521739,87.0289855072,16.5217391304,62.7536231884,22.6086956522
20563,Oaxaca,Yogana,55.9262510975,15.0131694469,78.2265144864,30.6409130817,90.6057945566,24.846356453
20564,Oaxaca,Yutanduchi de Guerrero,28.1025641026,2.1538461538,80.7179487179,45.1282051282,99.2820512821,51.1794871795
20565,Oaxaca,Villa de Zaachila,20.6332001983,20.0252925583,81.0179950943,19.5036115187,67.5311332,30.1161434053
20566,Oaxaca,San Mateo Yucutindó,35.504279866,9.4529214738,77.8563453666,40.6773353182,95.7573502047,22.5902493487
20567,Oaxaca,Zapotitlán Lagunas,49.0902339398,7.1295952469,86.2606758262,36.056442629,85.6294095804,46.6765688823
20568,Oaxaca,Zapotitlán Palmas,37.2127501853,55.5226093403,81.4677538918,13.1949592291,50.2594514455,26.9088213491
20569,Oaxaca,Santa Inés de Zaragoza,28.7533512064,11.2600536193,72.855227882,13.2707774799,95.1742627346,18.2975871314
20570,Oaxaca,Zimatlán de Álvarez,21.1655534466,19.8872247027,82.6422157441,14.1277763519,54.8264780264,27.0567315979
21001,Puebla,Acajete,29.0447866988,18.0293639463,88.5626846061,12.6410622728,27.6827659785,29.9603740912
21002,Puebla,Acateno,32.344885078,18.6495176849,85.8282720019,33.5000595451,66.3332142432,17.5777063237
21003,Puebla,Acatlán,20.7127247136,13.2433706818,76.0116412626,11.0279644637,42.0203578438,23.0395589023
21004,Puebla,Acatzingo,30.2165405825,29.610270282,92.1386578016,16.8896863615,30.4400642955,32.1450772688
21005,Puebla,Acteopan,39.263803681,8.7423312883,90.4524539877,31.0199386503,87.5766871166,42.254601227
21006,Puebla,Ahuacatlán,38.2366688266,4.6974357219,84.8889549799,33.5660499655,74.3626871744,13.4527942696
21007,Puebla,Ahuatlán,38.9553862894,8.5237577077,86.7972433805,24.9183895539,81.0663764962,27.3848385927
21008,Puebla,Ahuazotepec,18.447201058,19.6515464096,81.3063734194,10.2759604549,26.8286456735,22.644316401
21009,Puebla,Ahuehuetitla,35.6376638856,15.1966626937,78.7246722288,20.3814064362,64.7199046484,13.7067938021
21010,Puebla,Ajalpan,41.276226784,12.7078283978,89.7708055982,37.2166913549,62.0183113887,22.3837583605
21011,Puebla,Albino Zertuche,37.0301910043,7.0856438694,86.2600123229,16.2661737523,77.8188539741,29.9445471349
21012,Puebla,Aljojuca,30.6626928471,19.2847124825,86.5357643759,15.5680224404,21.54628331,29.5932678822
21013,Puebla,Altepexi,39.5966740577,27.6919903736,82.8277625042,23.3363856687,44.8226935651,28.8790809367
21014,Puebla,Amixtlán,38.8444850422,13.8844485042,87.3715460151,38.8444850422,58.3466544873,25.6222881937
21015,Puebla,Amozoc,15.9107752675,18.1457012324,59.9064339795,10.8395666697,20.8185198046,24.6136130164
21016,Puebla,Aquixtla,30.7193695984,8.083375699,84.1891204881,15.5566853076,37.8113879004,18.5815963396
21017,Puebla,Atempan,26.303341108,15.7507680513,87.1909152248,23.3545905532,40.2223019622,20.9622215185
21018,Puebla,Atexcal,30.9944911569,11.7715279791,70.0202957379,27.7761670049,65.2652942882,36.7642795013
21019,Puebla,Atlixco,21.6826632099,24.2160506774,70.209005176,10.6986702244,27.9698435677,24.1330908724
21020,Puebla,Atoyatempan,30.351973183,17.6443699528,91.6349230535,21.7431052872,33.2774645741,22.428767332
21021,Puebla,Atzala,24.4522348817,16.1262050833,74.3207712533,19.3689745837,46.2751971954,21.2971078002
21022,Puebla,Atzitzihuacán,33.8555663994,17.2763380134,87.0725932663,13.9965548708,53.0446867055,18.7120437006
21023,Puebla,Atzitzintla,37.1859296482,19.1077337909,91.9230297831,29.2070106631,51.9303836254,38.6076725089
21024,Puebla,Axutla,43.287327478,36.7628607277,72.3964868256,18.4441656211,51.5683814304,26.7252195734
21025,Puebla,Ayotoxco de Guerrero,26.8344653083,8.7894526568,85.4441337062,34.3321347716,65.787721401,17.2992409109
21026,Puebla,Calpan,28.0686715084,26.180098626,87.1302288277,14.6445501296,33.00053639,32.2968611113
21027,Puebla,Caltepec,34.4330468533,23.2048794012,80.8428056557,19.6007762684,54.3110618242,27.2802883283
21028,Puebla,Camocuautla,40.041322314,5.041322314,92.7272727273,38.2231404959,59.2561983471,36.4462809917
21029,Puebla,Caxhuacan,31.8764568765,8.5664335664,59.2365967366,28.8461538462,69.6678321678,34.12004662
21030,Puebla,Coatepec,36.3095238095,4.9107142857,80.3571428571,22.1726190476,75.2976190476,15.1785714286
21031,Puebla,Coatzingo,42.4309392265,10.2025782689,87.0718232044,17.7532228361,73.7384898711,25.0828729282
21032,Puebla,Cohetzala,38.8544891641,8.4365325077,60.5263157895,21.1300309598,91.9504643963,34.7523219814
21033,Puebla,Cohuecan,23.6988847584,16.2639405204,90.1719330855,28.6710037175,75.5111524164,25.6970260223
21034,Puebla,Coronango,18.3992261877,27.8276559285,77.9945791965,9.8678986027,39.3585311112,15.6607509493
21035,Puebla,Coxcatlán,21.5487575931,5.0683329808,74.9538956993,18.6912349625,42.8018848886,19.2979477959
21036,Puebla,Coyomeapan,44.4983034416,8.8059460333,91.0082404266,41.904992729,85.2399418323,23.0328001293
21037,Puebla,Coyotepec,31.5656565657,14.2929292929,56.7676767677,14.3939393939,43.9393939394,26.9696969697
21038,Puebla,Cuapiaxtla de Madero,31.4503251502,28.7047439752,93.690636003,18.6710932355,40.6578065024,21.3855351159
21039,Puebla,Cuautempan,36.6432137994,7.2060826146,89.502950522,24.9659555152,74.069450749,18.4180662733
21040,Puebla,Cuautinchán,27.5246935965,29.170650382,90.6498226269,15.9862679326,51.1010086286,21.5789884798
21041,Puebla,Cuautlancingo,10.6008857793,20.4238848008,44.9915523952,5.2546117174,2.9444380408,21.0753686506
21042,Puebla,Cuayuca de Andrade,36.0112755462,10.9231853418,77.8012684989,24.2776603242,85.6941508104,26.532769556
21043,Puebla,Cuetzalan del Progreso,28.5128907583,11.9599340875,86.3833447689,30.2764883222,87.1257842358,29.2522119711
21044,Puebla,Cuyoaco,22.4013330121,7.8181210327,89.6916777502,13.011178504,24.8286967541,19.3831052288
21045,Puebla,Chalchicomula de Sesma,23.6088250978,16.04031641,81.2830012291,12.4908293808,21.8039772906,25.9708583063
21046,Puebla,Chapulco,32.7393225331,19.5434462445,77.6288659794,21.5611192931,30.324005891,28.5419734904
21047,Puebla,Chiautla,24.3546384004,11.8584928342,71.3409101788,13.6601561638,42.3942315343,23.1676197999
21048,Puebla,Chiautzingo,18.4977405413,22.9054991716,83.8313377246,11.6287503272,28.3069156771,22.2886744815
21049,Puebla,Chiconcuautla,39.7746890289,6.6564285066,84.635918887,43.0842569622,87.1986554498,30.8358179604
21050,Puebla,Chichiquila,40.786101219,12.450259904,92.8286492138,25.7145685686,81.6974772099,24.0178184963
21051,Puebla,Chietla,26.6809380423,11.235712821,62.0910228645,9.8274826157,28.3141793684,24.1589749866
21052,Puebla,Chigmecatitlán,41.2488174078,14.5695364238,79.6594134342,30.2743614002,55.7237464522,35.004730369
21053,Puebla,Chignahuapan,24.281946386,10.9902890564,84.9582618268,8.3690769551,26.7640089039,18.5477585323
21054,Puebla,Chignautla,35.0808298562,25.4918759586,85.653823393,27.7433951759,42.5861870517,19.3974010759
21055,Puebla,Chila,32.4040920716,9.7442455243,84.1432225064,24.8337595908,68.2352941176,20
21056,Puebla,Chila de la Sal,40.0519031142,11.4186851211,79.3252595156,16.0034602076,59.6885813149,32.0069204152
21057,Puebla,Honey,36.5161470712,16.5245351601,84.6218369915,17.0138403467,49.042359849,24.9405843702
21058,Puebla,Chilchotla,42.4307176094,6.7403282435,91.5812083483,20.1884855132,52.1415655547,25.2623340068
21059,Puebla,Chinantla,31.9,10.9,81.6,25.3,52.65,8.4
21060,Puebla,Domingo Arenas,34.9326322708,50.1643115347,90.8807098258,19.9967137693,39.6483733158,21.1961879724
21061,Puebla,Eloxochitlán,44.8048327138,5.2695167286,93.4572490706,56.5706319703,91.719330855,20.9014869888
21062,Puebla,Epatlán,29.7619047619,17.8787878788,79.2207792208,20.8874458874,55.8658008658,29.2857142857
21063,Puebla,Esperanza,27.2111948503,12.4784002342,82.9603010259,12.7304083891,20.6853038706,19.5955588625
21064,Puebla,Francisco Z. Mena,28.0321630964,12.320631267,83.5981744652,25.7319651404,80.925261056,35.0795226193
21065,Puebla,General Felipe Ángeles,36.4189414375,23.719245363,93.0158717231,15.6279404426,23.1115444514,25.3731303628
21066,Puebla,Guadalupe,39.7181421199,8.2572449385,82.3342596268,21.8340611354,61.3140134974,37.7927749107
21067,Puebla,Guadalupe Victoria,27.8878255643,9.623464433,85.4446121998,14.8238416302,13.0749985954,17.3578968366
21068,Puebla,Hermenegildo Galeana,41.129267581,9.4981032973,89.553545375,46.2211847097,78.6256200759,16.7201634082
21069,Puebla,Huaquechula,36.4369011675,22.1975983988,84.8125912621,15.2572385402,58.2215214135,25.286991541
21070,Puebla,Huatlatlauca,41.218575419,20.7227653631,85.3177374302,22.2590782123,71.9273743017,14.5251396648
21071,Puebla,Huauchinango,20.0744765709,14.452841556,75.722081716899993,20.7288951681,25.269383816,14.9834239017
21072,Puebla,Huehuetla,42.3618690766,7.0457017815,88.1106632008,39.2299740248,83.9226618154,25.2961109727
21073,Puebla,Huehuetlán el Chico,29.5985702502,9.1009073412,82.4855650261,17.6656585098,64.146274402,27.9213637613
21074,Puebla,Huejotzingo,15.542653123,22.5665277809,73.5337384878,8.0762804925,15.3684904613,28.6124485998
21075,Puebla,Hueyapan,22.9594043069,10.8688083195,87.4675563453,40.8968852606,67.0382225187,17.7996243728
21076,Puebla,Hueytamalco,31.8257786351,19.032144185700002,87.7238538789,24.4402727494,59.7674220583,15.8916684957
21077,Puebla,Hueytlalpan,45.8563535912,5.567360816,82.9366765831,31.8954526137,93.9651508712,21.9082022949
21078,Puebla,Huitzilan de Serdán,45.6671592661,5.860184285,93.3256615135,27.7425910944,76.456582723,25.1407991317
21079,Puebla,Huitziltepec,21.2983821421,19.926274831,88.1425353266,12.9633422077,32.316199058,20.4792135982
21080,Puebla,Atlequizayan,39.0676567657,15.800330033,85.2310231023,31.1881188119,92.9867986799,23.597359736
21081,Puebla,Ixcamilpa de Guerrero,40.626029654,9.8517298188,85.0082372323,36.4744645799,83.3607907743,33.607907743
21082,Puebla,Ixcaquixtla,21.1030147164,11.1015859408,75.1535933705,17.2453207601,21.7888269753,19.6028004001
21083,Puebla,Ixtacamaxtitlán,28.5190746374,5.6155787634,87.8491642628,14.4550135245,38.5680085975,20.4673885742
21084,Puebla,Ixtepec,45.2468567924,23.3517325974,89.8957375038,42.1956455075,87.5498313401,37.4578350199
21085,Puebla,Izúcar de Matamoros,21.9107335345,19.0727084286,69.142400223,8.9877141391,26.8121123565,25.9987250031
21086,Puebla,Jalpan,31.879713675,12.1580219218,89.4682370902,20.4389411722,83.3212429941,28.1244475494
21087,Puebla,Jolalpan,35.9504356108,10.588613711,88.353855451,25.2037358645,74.8975533688,16.6040049798
21088,Puebla,Jonotla,33.4370512207,12.7573001436,84.8970799426,31.139301101,71.0387745333,23.2407850646
21089,Puebla,Jopala,35.4293396296,11.4073273907,89.8498239659,20.0467373356,72.1964881244,32.4465070942
21090,Puebla,Juan C. Bonilla,17.1577246072,19.8639759537,75.2632480281,9.8251828579,31.0313229147,14.7447465403
21091,Puebla,Juan Galindo,16.5603788701,18.8793017593,64.0352152347,12.2986476091,12.6623439562,28.8146634219
